2025-08-18 20:12:02 - root - INFO - Logging initialized
2025-08-18 20:12:02 - root - INFO - Configuration: ScraperConfig(start_year=2008, end_year=2025, content_type='both', output_dir='scraped_content', delay=1.0, user_agent='Church-Content-Scraper/1.0')
2025-08-18 20:12:02 - FileManager - DEBUG - FileManager initialized with base directory: /Users/jaredteerlink/repos/church-gpt/scraped_content
2025-08-18 20:12:02 - ConferenceScraper - INFO - Starting General Conference scraping...
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/45nelson?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/46nelson?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/sunday-afternoon-session?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/51oaks?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/52cook?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/53gimenez?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/54uchtdorf?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/55clayton?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/56christofferson?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/57nelson?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/04/saturday-morning-session
2025-08-18 20:12:27 - ConferenceScraper - INFO - Found 41 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2020/04?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Found 41 talks for 2020-04
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Counting talks for conference: 2020-10
2025-08-18 20:12:27 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2020/10?lang=eng
2025-08-18 20:12:27 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10?lang=eng (attempt 1/10)
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10?lang=eng (292247 bytes)
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/saturday-morning-session?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/11nelson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/12bednar?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/13whiting?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/14craig?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/15cook?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/16rasband?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/17oaks?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/saturday-afternoon-session?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/21eyring?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/22christofferson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/23lund?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/24gong?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/25waddell?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/26holland?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/27jackson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/28uchtdorf?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/womens-session?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/31eubank?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/32craven?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/34franco?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/33video?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/35eyring?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/36oaks?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/37nelson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/sunday-morning-session?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/41ballard?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/42harkness?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/43soares?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/44godoy?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/45andersen?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/sunday-afternoon-session?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/51eyring?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/52jaggi?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/53stevenson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/54camargo?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/55renlund?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/56johnson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/57holland?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/58nelson?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2020/10/saturday-morning-session
2025-08-18 20:12:28 - ConferenceScraper - INFO - Found 42 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2020/10?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Found 42 talks for 2020-10
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Counting talks for conference: 2021-04
2025-08-18 20:12:28 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2021/04?lang=eng
2025-08-18 20:12:28 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04?lang=eng (attempt 1/10)
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04?lang=eng (292900 bytes)
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/saturday-morning-session?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/11nelson?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/12uchtdorf?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/13jones?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/14newman?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/15stevenson?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/16gong?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/17eyring?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/saturday-afternoon-session?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/21oaks?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/22larson?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/23holland?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/24becerra?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/25renlund?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/26andersen?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/27mutombo?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/priesthood-session?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/31cook?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/32corbitt?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/33nielsen?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/34eyring?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/35oaks?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/36nelson?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/sunday-morning-session?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/41soares?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/42aburto?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/43palmer?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/44dube?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/45teixeira?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/46wakolo?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/47wong?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/48teh?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/sunday-afternoon-session?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/51oaks?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/52rasband?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/53dyches?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/54christofferson?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/55walker?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/56bednar?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/57nelson?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/04/saturday-morning-session
2025-08-18 20:12:29 - ConferenceScraper - INFO - Found 43 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2021/04?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Found 43 talks for 2021-04
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Counting talks for conference: 2021-10
2025-08-18 20:12:29 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2021/10?lang=eng
2025-08-18 20:12:29 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10?lang=eng (attempt 1/10)
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10?lang=eng (307456 bytes)
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/saturday-morning-session?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/11nelson?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/12holland?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/13cordon?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/14soares?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/15christofferson?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/16gilbert?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/17giuffra?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/18oaks?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/saturday-afternoon-session?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/21eyring?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/22bednar?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/23schmeil?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/24porter?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/25kopischke?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/26rasband?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/27golden?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/28villanueva?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/29stevenson?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/saturday-evening-session?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/31ballard?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/32eubank?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/33nielson?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/34valenzuela?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/35wilcox?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/36kyungu?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/37nash?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/38eyring?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/sunday-morning-session?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/41uchtdorf?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/42johnson?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/43renlund?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/44sikahema?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/46cook?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/47nelson?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/sunday-afternoon-session?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/51gong?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/52budge?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/53perkins?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/54dunn?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/55douglas?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/56revillo?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/57meredith?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/58andersen?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/59nelson?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2021/10/saturday-morning-session
2025-08-18 20:12:30 - ConferenceScraper - INFO - Found 46 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2021/10?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Found 46 talks for 2021-10
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Counting talks for conference: 2022-04
2025-08-18 20:12:30 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2022/04?lang=eng
2025-08-18 20:12:30 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04?lang=eng (attempt 1/10)
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04?lang=eng (298188 bytes)
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/saturday-morning-session?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/11nelson?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/12ballard?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/13aburto?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/14bednar?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/15andersen?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/16gavarret?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/17kacher?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/18eyring?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/saturday-afternoon-session?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/21oaks?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/22larson?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/23holland?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/24kearon?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/25aidukaitis?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/26gong?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/27ochoa?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/28hamilton?lang=eng
2025-08-18 20:12:31 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2022/04/29cook?lang=eng
